country,iso,language_code,language,search_field,keyword,theme,follower_min,follower_max,proposed_country_allocation,platform_note
Malaysia,MY,zh,Simplified Chinese,Bio,心理咨询师,Professional role,300,10000,600,
Malaysia,MY,zh,Simplified Chinese,Bio,临床心理师,Professional role,300,10000,600,
Malaysia,MY,zh,Simplified Chinese,Bio,精神科医生,Professional role,300,10000,600,
Malaysia,MY,zh,Simplified Chinese,Bio,心理辅导员,Professional role,300,10000,600,
Malaysia,MY,zh,Simplified Chinese,Bio,认知行为疗法,Therapy approach,300,10000,600,
Malaysia,MY,zh,Simplified Chinese,Bio,EMDR,Therapy approach,300,10000,600,
Malaysia,MY,zh,Simplified Chinese,Captions,心理健康,Mental health,300,10000,600,
Malaysia,MY,zh,Simplified Chinese,Captions,焦虑,Anxiety,300,10000,600,
Malaysia,MY,zh,Simplified Chinese,Captions,职业倦怠,Burnout / exhaustion,300,10000,600,
Malaysia,MY,zh,Simplified Chinese,Captions,孤独感,Loneliness,300,10000,600,
Malaysia,MY,zh,Simplified Chinese,Captions,情绪调节,Emotional regulation,300,10000,600,
Malaysia,MY,zh,Simplified Chinese,Captions,伴侣咨询,Couple / relationships,300,10000,600,
Malaysia,MY,zh,Simplified Chinese,Captions,育儿压力,Parenting stress,300,10000,600,
Malaysia,MY,zh,Simplified Chinese,Captions,成瘾康复,Addictions,300,10000,600,
Malaysia,MY,zh,Simplified Chinese,Captions,正念冥想,Meditation / mindfulness,300,10000,600,
Malaysia,MY,zh,Simplified Chinese,Captions,呼吸练习,Breathing / coping,300,10000,600,
Malaysia,MY,zh,Simplified Chinese,Captions,性健康,Sexual wellbeing / intimacy,300,10000,600,
Malaysia,MY,zh,Simplified Chinese,Captions,心理创伤,Psychological trauma,300,10000,600,
Malaysia,MY,zh,Simplified Chinese,Captions,自尊,Self-esteem,300,10000,600,
Malaysia,MY,zh,Simplified Chinese,Captions,焦虑型依恋,Attachment,300,10000,600,
Malaysia,MY,ms,Malay,Bio,ahli psikologi,Professional role,300,10000,600,
Malaysia,MY,ms,Malay,Bio,pakar psikiatri,Professional role,300,10000,600,
Malaysia,MY,ms,Malay,Bio,ahli psikoterapi,Professional role,300,10000,600,
Malaysia,MY,ms,Malay,Bio,kaunselor kesihatan mental,Professional role,300,10000,600,
Malaysia,MY,ms,Malay,Bio,terapi tingkah laku kognitif,Therapy approach,300,10000,600,
Malaysia,MY,ms,Malay,Bio,EMDR,Therapy approach,300,10000,600,
Malaysia,MY,ms,Malay,Captions,kesihatan mental,Mental health,300,10000,600,
Malaysia,MY,ms,Malay,Captions,kebimbangan,Anxiety,300,10000,600,
Malaysia,MY,ms,Malay,Captions,keletihan emosi,Burnout / exhaustion,300,10000,600,
Malaysia,MY,ms,Malay,Captions,kesunyian,Loneliness,300,10000,600,
Malaysia,MY,ms,Malay,Captions,pengawalan emosi,Emotional regulation,300,10000,600,
Malaysia,MY,ms,Malay,Captions,kaunseling pasangan,Couple / relationships,300,10000,600,
Malaysia,MY,ms,Malay,Captions,tekanan keibubapaan,Parenting stress,300,10000,600,
Malaysia,MY,ms,Malay,Captions,pemulihan ketagihan,Addictions,300,10000,600,
Malaysia,MY,ms,Malay,Captions,meditasi kesedaran,Meditation / mindfulness,300,10000,600,
Malaysia,MY,ms,Malay,Captions,latihan pernafasan,Breathing / coping,300,10000,600,
Malaysia,MY,ms,Malay,Captions,kesihatan seksual,Sexual wellbeing / intimacy,300,10000,600,
Malaysia,MY,ms,Malay,Captions,trauma psikologi,Psychological trauma,300,10000,600,
Malaysia,MY,ms,Malay,Captions,harga diri,Self-esteem,300,10000,600,
Malaysia,MY,ms,Malay,Captions,keterikatan cemas,Attachment,300,10000,600,
Algeria,DZ,fr,French,Bio,psychologue,Professional role,300,10000,550,
Algeria,DZ,fr,French,Bio,psychiatre,Professional role,300,10000,550,
Algeria,DZ,fr,French,Bio,psychothérapeute,Professional role,300,10000,550,
Algeria,DZ,fr,French,Bio,psychotherapeute,Professional role,300,10000,550,
Algeria,DZ,fr,French,Bio,thérapie cognitive et comportementale,Therapy approach,300,10000,550,
Algeria,DZ,fr,French,Bio,EMDR,Therapy approach,300,10000,550,
Algeria,DZ,fr,French,Bio,TCC,Therapy approach,300,10000,550,
Algeria,DZ,fr,French,Bio,sexologue,Professional role,300,10000,550,
Algeria,DZ,fr,French,Bio,thérapeute de couple,Professional role,300,10000,550,
Algeria,DZ,fr,French,Captions,santé mentale,Mental health,300,10000,550,
Algeria,DZ,fr,French,Captions,anxiété,Anxiety,300,10000,550,
Algeria,DZ,fr,French,Captions,burnout,Burnout / exhaustion,300,10000,550,
Algeria,DZ,fr,French,Captions,solitude,Loneliness,300,10000,550,
Algeria,DZ,fr,French,Captions,régulation émotionnelle,Emotional regulation,300,10000,550,
Algeria,DZ,fr,French,Captions,communication dans le couple,Couple / relationships,300,10000,550,
Algeria,DZ,fr,French,Captions,burnout parental,Parenting stress,300,10000,550,
Algeria,DZ,fr,French,Captions,addictions,Addictions,300,10000,550,
Algeria,DZ,fr,French,Captions,méditation de pleine conscience,Meditation / mindfulness,300,10000,550,
Algeria,DZ,fr,French,Captions,exercices de respiration,Breathing / coping,300,10000,550,
Algeria,DZ,fr,French,Captions,bien-être sexuel,Sexual wellbeing / intimacy,300,10000,550,
Algeria,DZ,fr,French,Captions,angoisse,Anxiety,300,10000,550,
Algeria,DZ,fr,French,Captions,attachement anxieux,Attachment,300,10000,550,
Algeria,DZ,fr,French,Captions,cohérence cardiaque,Breathing / coping,300,10000,550,
Algeria,DZ,fr,French,Captions,charge mentale,Parenting / stress,300,10000,550,
Algeria,DZ,fr,French,Captions,arrêter de fumer,Addictions,300,10000,550,
Algeria,DZ,fr,French,Captions,sobriété,Addictions,300,10000,550,
Algeria,DZ,fr,French,Captions,traumatisme psychologique,Psychological trauma,300,10000,550,
Algeria,DZ,fr,French,Captions,estime de soi,Self-esteem,300,10000,550,
Algeria,DZ,ar,Arabic,Bio,أخصائي نفسي,Professional role,300,10000,550,
Algeria,DZ,ar,Arabic,Bio,أخصائية نفسية,Professional role,300,10000,550,
Algeria,DZ,ar,Arabic,Bio,اخصائي نفسي,Professional role,300,10000,550,
Algeria,DZ,ar,Arabic,Bio,طبيب نفسي,Professional role,300,10000,550,
Algeria,DZ,ar,Arabic,Bio,طبيبة نفسية,Professional role,300,10000,550,
Algeria,DZ,ar,Arabic,Bio,معالج نفسي,Professional role,300,10000,550,
Algeria,DZ,ar,Arabic,Bio,معالجة نفسية,Professional role,300,10000,550,
Algeria,DZ,ar,Arabic,Bio,العلاج المعرفي السلوكي,Therapy approach,300,10000,550,
Algeria,DZ,ar,Arabic,Bio,EMDR,Therapy approach,300,10000,550,
Algeria,DZ,ar,Arabic,Captions,الصحة النفسية,Mental health,300,10000,550,
Algeria,DZ,ar,Arabic,Captions,القلق,Anxiety,300,10000,550,
Algeria,DZ,ar,Arabic,Captions,الاحتراق النفسي,Burnout / exhaustion,300,10000,550,
Algeria,DZ,ar,Arabic,Captions,الشعور بالوحدة,Loneliness,300,10000,550,
Algeria,DZ,ar,Arabic,Captions,تنظيم المشاعر,Emotional regulation,300,10000,550,
Algeria,DZ,ar,Arabic,Captions,العلاقات الزوجية,Couple / relationships,300,10000,550,
Algeria,DZ,ar,Arabic,Captions,الإرهاق الوالدي,Parenting stress,300,10000,550,
Algeria,DZ,ar,Arabic,Captions,التعافي من الإدمان,Addictions,300,10000,550,
Algeria,DZ,ar,Arabic,Captions,التأمل الواعي,Meditation / mindfulness,300,10000,550,
Algeria,DZ,ar,Arabic,Captions,تمارين التنفس,Breathing / coping,300,10000,550,
Algeria,DZ,ar,Arabic,Captions,الصحة الجنسية,Sexual wellbeing / intimacy,300,10000,550,
Algeria,DZ,ar,Arabic,Captions,الصدمة النفسية,Psychological trauma,300,10000,550,
Algeria,DZ,ar,Arabic,Captions,تقدير الذات,Self-esteem,300,10000,550,
Algeria,DZ,ar,Arabic,Captions,التعلق القلق,Attachment,300,10000,550,
Canada,CA,en,English,Bio,psychologist,Professional role,300,10000,550,
Canada,CA,en,English,Bio,psychiatrist,Professional role,300,10000,550,
Canada,CA,en,English,Bio,psychotherapist,Professional role,300,10000,550,
Canada,CA,en,English,Bio,mental health counselor,Professional role,300,10000,550,
Canada,CA,en,English,Bio,mental health counsellor,Professional role,300,10000,550,
Canada,CA,en,English,Bio,cognitive behavioral therapy,Therapy approach,300,10000,550,
Canada,CA,en,English,Bio,EMDR,Therapy approach,300,10000,550,
Canada,CA,en,English,Bio,CBT,Therapy approach,300,10000,550,
Canada,CA,en,English,Bio,cognitive behavioural therapy,Therapy approach,300,10000,550,
Canada,CA,en,English,Bio,sex therapist,Professional role,300,10000,550,
Canada,CA,en,English,Bio,couples therapist,Professional role,300,10000,550,
Canada,CA,en,English,Captions,mental health,Mental health,300,10000,550,
Canada,CA,en,English,Captions,anxiety,Anxiety,300,10000,550,
Canada,CA,en,English,Captions,burnout,Burnout / exhaustion,300,10000,550,
Canada,CA,en,English,Captions,loneliness,Loneliness,300,10000,550,
Canada,CA,en,English,Captions,emotional regulation,Emotional regulation,300,10000,550,
Canada,CA,en,English,Captions,couples communication,Couple / relationships,300,10000,550,
Canada,CA,en,English,Captions,parental burnout,Parenting stress,300,10000,550,
Canada,CA,en,English,Captions,addiction recovery,Addictions,300,10000,550,
Canada,CA,en,English,Captions,mindfulness meditation,Meditation / mindfulness,300,10000,550,
Canada,CA,en,English,Captions,breathing exercises,Breathing / coping,300,10000,550,
Canada,CA,en,English,Captions,sexual wellbeing,Sexual wellbeing / intimacy,300,10000,550,
Canada,CA,en,English,Captions,anxious attachment,Attachment,300,10000,550,
Canada,CA,en,English,Captions,relationship advice,Couple / relationships,300,10000,550,
Canada,CA,en,English,Captions,quit smoking,Addictions,300,10000,550,
Canada,CA,en,English,Captions,sobriety,Addictions,300,10000,550,
Canada,CA,en,English,Captions,overthinking,Anxiety,300,10000,550,
Canada,CA,en,English,Captions,psychological trauma,Psychological trauma,300,10000,550,
Canada,CA,en,English,Captions,self-esteem,Self-esteem,300,10000,550,
Canada,CA,fr,French,Bio,psychologue,Professional role,300,10000,550,
Canada,CA,fr,French,Bio,psychiatre,Professional role,300,10000,550,
Canada,CA,fr,French,Bio,psychothérapeute,Professional role,300,10000,550,
Canada,CA,fr,French,Bio,psychotherapeute,Professional role,300,10000,550,
Canada,CA,fr,French,Bio,thérapie cognitive et comportementale,Therapy approach,300,10000,550,
Canada,CA,fr,French,Bio,EMDR,Therapy approach,300,10000,550,
Canada,CA,fr,French,Bio,TCC,Therapy approach,300,10000,550,
Canada,CA,fr,French,Bio,sexologue,Professional role,300,10000,550,
Canada,CA,fr,French,Bio,thérapeute de couple,Professional role,300,10000,550,
Canada,CA,fr,French,Captions,santé mentale,Mental health,300,10000,550,
Canada,CA,fr,French,Captions,anxiété,Anxiety,300,10000,550,
Canada,CA,fr,French,Captions,burnout,Burnout / exhaustion,300,10000,550,
Canada,CA,fr,French,Captions,solitude,Loneliness,300,10000,550,
Canada,CA,fr,French,Captions,régulation émotionnelle,Emotional regulation,300,10000,550,
Canada,CA,fr,French,Captions,communication dans le couple,Couple / relationships,300,10000,550,
Canada,CA,fr,French,Captions,burnout parental,Parenting stress,300,10000,550,
Canada,CA,fr,French,Captions,addictions,Addictions,300,10000,550,
Canada,CA,fr,French,Captions,méditation de pleine conscience,Meditation / mindfulness,300,10000,550,
Canada,CA,fr,French,Captions,exercices de respiration,Breathing / coping,300,10000,550,
Canada,CA,fr,French,Captions,bien-être sexuel,Sexual wellbeing / intimacy,300,10000,550,
Canada,CA,fr,French,Captions,angoisse,Anxiety,300,10000,550,
Canada,CA,fr,French,Captions,attachement anxieux,Attachment,300,10000,550,
Canada,CA,fr,French,Captions,cohérence cardiaque,Breathing / coping,300,10000,550,
Canada,CA,fr,French,Captions,charge mentale,Parenting / stress,300,10000,550,
Canada,CA,fr,French,Captions,arrêter de fumer,Addictions,300,10000,550,
Canada,CA,fr,French,Captions,sobriété,Addictions,300,10000,550,
Canada,CA,fr,French,Captions,traumatisme psychologique,Psychological trauma,300,10000,550,
Canada,CA,fr,French,Captions,estime de soi,Self-esteem,300,10000,550,
South Africa,ZA,en,English,Bio,psychologist,Professional role,300,10000,500,
South Africa,ZA,en,English,Bio,psychiatrist,Professional role,300,10000,500,
South Africa,ZA,en,English,Bio,psychotherapist,Professional role,300,10000,500,
South Africa,ZA,en,English,Bio,mental health counselor,Professional role,300,10000,500,
South Africa,ZA,en,English,Bio,mental health counsellor,Professional role,300,10000,500,
South Africa,ZA,en,English,Bio,cognitive behavioral therapy,Therapy approach,300,10000,500,
South Africa,ZA,en,English,Bio,EMDR,Therapy approach,300,10000,500,
South Africa,ZA,en,English,Bio,CBT,Therapy approach,300,10000,500,
South Africa,ZA,en,English,Bio,cognitive behavioural therapy,Therapy approach,300,10000,500,
South Africa,ZA,en,English,Bio,sex therapist,Professional role,300,10000,500,
South Africa,ZA,en,English,Bio,couples therapist,Professional role,300,10000,500,
South Africa,ZA,en,English,Captions,mental health,Mental health,300,10000,500,
South Africa,ZA,en,English,Captions,anxiety,Anxiety,300,10000,500,
South Africa,ZA,en,English,Captions,burnout,Burnout / exhaustion,300,10000,500,
South Africa,ZA,en,English,Captions,loneliness,Loneliness,300,10000,500,
South Africa,ZA,en,English,Captions,emotional regulation,Emotional regulation,300,10000,500,
South Africa,ZA,en,English,Captions,couples communication,Couple / relationships,300,10000,500,
South Africa,ZA,en,English,Captions,parental burnout,Parenting stress,300,10000,500,
South Africa,ZA,en,English,Captions,addiction recovery,Addictions,300,10000,500,
South Africa,ZA,en,English,Captions,mindfulness meditation,Meditation / mindfulness,300,10000,500,
South Africa,ZA,en,English,Captions,breathing exercises,Breathing / coping,300,10000,500,
South Africa,ZA,en,English,Captions,sexual wellbeing,Sexual wellbeing / intimacy,300,10000,500,
South Africa,ZA,en,English,Captions,anxious attachment,Attachment,300,10000,500,
South Africa,ZA,en,English,Captions,relationship advice,Couple / relationships,300,10000,500,
South Africa,ZA,en,English,Captions,quit smoking,Addictions,300,10000,500,
South Africa,ZA,en,English,Captions,sobriety,Addictions,300,10000,500,
South Africa,ZA,en,English,Captions,overthinking,Anxiety,300,10000,500,
South Africa,ZA,en,English,Captions,psychological trauma,Psychological trauma,300,10000,500,
South Africa,ZA,en,English,Captions,self-esteem,Self-esteem,300,10000,500,
South Korea,KR,ko,Korean,Bio,심리상담사,Professional role,300,10000,550,
South Korea,KR,ko,Korean,Bio,상담심리사,Professional role,300,10000,550,
South Korea,KR,ko,Korean,Bio,정신건강의학과 전문의,Professional role,300,10000,550,
South Korea,KR,ko,Korean,Bio,정신과 의사,Professional role,300,10000,550,
South Korea,KR,ko,Korean,Bio,인지행동치료,Therapy approach,300,10000,550,
South Korea,KR,ko,Korean,Bio,EMDR,Therapy approach,300,10000,550,
South Korea,KR,ko,Korean,Captions,정신건강,Mental health,300,10000,550,
South Korea,KR,ko,Korean,Captions,불안장애,Anxiety,300,10000,550,
South Korea,KR,ko,Korean,Captions,번아웃,Burnout / exhaustion,300,10000,550,
South Korea,KR,ko,Korean,Captions,외로움,Loneliness,300,10000,550,
South Korea,KR,ko,Korean,Captions,감정 조절,Emotional regulation,300,10000,550,
South Korea,KR,ko,Korean,Captions,부부 상담,Couple / relationships,300,10000,550,
South Korea,KR,ko,Korean,Captions,육아 스트레스,Parenting stress,300,10000,550,
South Korea,KR,ko,Korean,Captions,중독 회복,Addictions,300,10000,550,
South Korea,KR,ko,Korean,Captions,마음챙김 명상,Meditation / mindfulness,300,10000,550,
South Korea,KR,ko,Korean,Captions,호흡 운동,Breathing / coping,300,10000,550,
South Korea,KR,ko,Korean,Captions,성 건강,Sexual wellbeing / intimacy,300,10000,550,
South Korea,KR,ko,Korean,Captions,심리적 외상,Psychological trauma,300,10000,550,
South Korea,KR,ko,Korean,Captions,자존감,Self-esteem,300,10000,550,
South Korea,KR,ko,Korean,Captions,불안형 애착,Attachment,300,10000,550,
Chile,CL,es,Spanish,Bio,psicólogo,Professional role,300,10000,500,
Chile,CL,es,Spanish,Bio,psicóloga,Professional role,300,10000,500,
Chile,CL,es,Spanish,Bio,psicologo,Professional role,300,10000,500,
Chile,CL,es,Spanish,Bio,psicologa,Professional role,300,10000,500,
Chile,CL,es,Spanish,Bio,psiquiatra,Professional role,300,10000,500,
Chile,CL,es,Spanish,Bio,psicoterapeuta,Professional role,300,10000,500,
Chile,CL,es,Spanish,Bio,terapia cognitivo conductual,Therapy approach,300,10000,500,
Chile,CL,es,Spanish,Bio,EMDR,Therapy approach,300,10000,500,
Chile,CL,es,Spanish,Bio,TCC,Therapy approach,300,10000,500,
Chile,CL,es,Spanish,Bio,sexólogo,Professional role,300,10000,500,
Chile,CL,es,Spanish,Bio,sexóloga,Professional role,300,10000,500,
Chile,CL,es,Spanish,Captions,salud mental,Mental health,300,10000,500,
Chile,CL,es,Spanish,Captions,ansiedad,Anxiety,300,10000,500,
Chile,CL,es,Spanish,Captions,agotamiento emocional,Burnout / exhaustion,300,10000,500,
Chile,CL,es,Spanish,Captions,soledad,Loneliness,300,10000,500,
Chile,CL,es,Spanish,Captions,regulación emocional,Emotional regulation,300,10000,500,
Chile,CL,es,Spanish,Captions,terapia de pareja,Couple / relationships,300,10000,500,
Chile,CL,es,Spanish,Captions,agotamiento parental,Parenting stress,300,10000,500,
Chile,CL,es,Spanish,Captions,adicciones,Addictions,300,10000,500,
Chile,CL,es,Spanish,Captions,meditación mindfulness,Meditation / mindfulness,300,10000,500,
